frequency,raw
15530.92633,-5.09530285
15643.55434,-5.461307784
15756.9991,-5.841541422
15871.26656,-6.238752417
15986.36266,-6.648868364
16102.29342,-7.070794173
16219.0649,-7.498796081
16336.68318,-7.919611162
16455.15442,-8.331428077
16574.48479,-8.72304619
16694.68053,-9.089331033
16815.74791,-9.329431727
16937.69325,-9.502667319
17060.52293,-9.516308253
17184.24334,-9.418665277
17308.86096,-9.277640579
17434.38229,-9.059285404
17560.81388,-8.860679529
17688.16233,-8.679984152
17816.4343,-8.628063647
17945.63647,-8.613277203
18075.7756,-8.65581004
18206.85848,-8.858429127
18338.89196,-9.110042705
18471.88292,-9.442791994
18605.83831,-9.807386734
18740.76513,-10.20905097
18876.67042,-10.6238514
19013.56127,-11.05845741
19151.44483,-11.51195849
19290.32831,-11.99192049
19430.21895,-12.50848312
19571.12405,-13.03963508
19713.05098,-13.53989781
19856.00714,-13.64554261
20000,-13.67672391
